notification_id,job_name,exam_name,department,organization,qualification,age,salary,pay_level,vacancies,state,location,category,application_start,application_end,exam_date,result_date,official_website,official_pdf,apply_link,selection_process,application_fee,status,verification_status,verification_source,verification_timestamp,confidence,priority,notes,tags,first_seen,last_checked,days_left,stage
729380614379,"CMTI Vacancy 2026 - 71 Project Assistant, Data Entry Operator cum Assistant and More Posts",,,CMTI,,,,,71,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/cmti-bengaluru-recruitment-2026-walk-in-interview-3058713,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
53873a072840,Karnataka Lokayukta Vacancy 2026 - 26 Clerk Cum Typist Posts,,,Karnataka Lokayukta,,,,,26,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/karnataka-lokayukta-karya-kam-typist-recruitment-2026-3058706,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
0dae49f0a7ce,HLL Vacancy 2026 - Apprenticeship Trainee Posts,,,HLL,,,,,,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/hll-apprenticeship-trainee-recruitment-2026-apply-offline-3058561,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
8a0800b91469,KEA Vacancy 2026 - 572 Village Administrative Officer Posts,,,KEA,,,,,572,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-vao-recruitment-2026-apply-online-for-572-posts-3057860,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
fcde6f5ff2a2,KEA KSRP Vacancy 2026 - 2314 Police Constable Posts,,,KEA KSRP,,,,,2314,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-ksrp-police-constable-recruitment-2026-apply-online-for-2314-posts-3057919,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
8f6c547b80f2,KEA Vacancy 2026 - 750 Land Surveyor Posts,,,KEA,,,,,750,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/kea-land-surveyor-recruitment-2026-apply-online-for-750-posts-3057813,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
60336debb369,Indian Army Vacancy 2026 - 350 SSC (Tech)-68 Men Posts,,,Indian Army,,,,,350,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/indian-army-ssc-tech-68-men-recruitment-2026-3057473,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
ac6097797fbf,"Army Canteen Bangalore Vacancy 2026 - 52 Assistant Manager, Storekeeper and More Posts",,,Army Canteen Bangalore,,,,,52,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/army-canteen-bangalore-recruitment-2026-apply-online-for-52-assistant-manager-storekeeper-and-more-posts-3057205,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
0e4fc1cc5aa6,"Karnataka High Court Vacancy 2026 - 106 Peons, Watchman and More Posts",,,Karnataka High Court,,,,,106,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/karnataka-high-court-group-d-recruitment-2026-apply-online-for-106-peon-watchman-and-sweeper-posts-3056476,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
1ffad868d7d6,Karnataka High Court Vacancy 2026 - 73 Assistant Court Secretary Posts,,,Karnataka High Court,,,,,73,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/karnataka-high-court-assistant-court-secretary-recruitment-2026-apply-online-for-73-posts-3056299,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
368d4c771908,"RRI Vacancy 2026 - 22 Engineer, Engineering Assistant, Tradesman Posts",,,RRI,,,,,22,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/rri-recruitment-2026-apply-online-for-22-engineer-tradesman-and-more-posts-3056257,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
114be150d5e7,Karnataka High Court Vacancy 2026 - 28 Data Entry Assistant Posts,,,Karnataka High Court,,,,,28,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/karnataka-high-court-data-entry-assistant-recruitment-2026-apply-online-for-21-posts-3055891,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-28T18:03:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
fb0f3ed2ae3b,ISRO ISTRAC Vacancy 2026 - 95 Apprentices Posts,,,ISRO ISTRAC,,,,,95,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/isro-istrac-apprentices-recruitment-2026-apply-online-for-95-posts-3055101,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
d9326befa9a9,"TSLPRB 7437 Constable, Warder, SI Online Form 2026",,,"TSLPRB 7437 Constable, Warder, SI Online Form 2026",,,,,7437,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/telangana-police-tslprb-recruitment-2026-apply-online-for-7437-police-constable-warder-si-and-more-posts-3056807,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
bc58197aedac,JSSC JTAACCE 7299 Para Teacher Online Form 2026,,,JSSC JTAACCE 7299 Para Teacher Online Form 2026,,,,,7299,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/jssc-jtaacce-para-teacher-recruitment-2026-3059915,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
3e1501a657b4,NFR 6777 Act Apprentice Online Form 2026,,,NFR 6777 Act Apprentice Online Form 2026,,,,,6777,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/nfr-act-apprentice-recruitment-2026-apply-online-for-6777-posts-3058432,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
fd1654bdbe8a,RRB 6557 Technician Online Form 2026,,,RRB 6557 Technician Online Form 2026,,,,,6557,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/rrb-technician-recruitment-2026-apply-online-for-6565-posts-3049539,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-29T17:55:53,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
fb99b6728acb,28 JUL IOCL 1524 Apprentice Online Form 2026 Closing Soon,,,28 JUL IOCL 1524 Apprentice Online Form 2026 Closing Soon,,,,,28,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/iocl-apprentice-recruitment-2026-apply-online-for-1524-trade-technician-apprentice-posts-3055739,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-28T18:03:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
6dbd5077b6d2,29 JUL RRB 6557 Technician Online Form 2026 Closing Soon,,,29 JUL RRB 6557 Technician Online Form 2026 Closing Soon,,,,,29,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/rrb-technician-recruitment-2026-apply-online-for-6565-posts-3049539,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-29T17:55:53,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
39527d461fc6,"31 JUL TSLPRB 7437 Constable, Warder, SI Online Form 2026 Apply Now",,,"31 JUL TSLPRB 7437 Constable, Warder, SI Online Form 2026 Ap",,,,,31,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/telangana-police-tslprb-recruitment-2026-apply-online-for-7437-police-constable-warder-si-and-more-posts-3056807,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-28T18:03:29,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
e709dbec6a2c,AAI Eastern Region 140 Apprentice Online Form 2026,,,AAI Eastern Region 140 Apprentice Online Form 2026,,,,,140,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/aai-eastern-region-apprentice-recruitment-2026-apply-online-for-140-posts-3060637,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
3990b0b35c33,HAL 120 Management & Design Trainee Online Form 2026,,,HAL 120 Management & Design Trainee Online Form 2026,,,,,120,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/hal-management-and-design-trainee-recruitment-2026-apply-online-for-120-posts-3060593,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
192fb2a90fe1,ISRO Scientist Online Form 2026,,,ISRO Scientist Online Form 2026,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/isro-scientist-engineer-recruitment-2026-notification-out-apply-online-for-92-posts-3060552,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
b35e8efc0740,Indian Navy 275 SSC Officer Online Form 2026,,,Indian Navy 275 SSC Officer Online Form 2026,,,,,275,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/indian-navy-ssc-officer-recruitment-2026-notification-out-apply-online-for-257-posts-3055149,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
c93f20b24d48,"UPSC Agricultural Engineer, Scientist & Other Posts Online Form 2026",,,"UPSC Agricultural Engineer, Scientist & Other Posts Online F",,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/upsc-recruitment-2026-apply-online-for-41-agricultural-engineer-scientist-and-more-posts-3060202,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
036eb643f8bd,UPSC 828 Principal and Vice-Principal Online Form 2026,,,UPSC 828 Principal and Vice-Principal Online Form 2026,,,,,828,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/upsc-principal-vice-principal-recruitment-2026-3059573,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
c1f8f70d8364,RRC Eastern Railway Scouts & Guides Quota Online Form 2026,,,RRC Eastern Railway Scouts & Guides Quota Online Form 2026,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/rrc-eastern-railway-scouts-guides-recruitment-2026-3060185,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
8b5e40a549cd,AAI NSCBI Airport Apprentice Online Form 2026,,,AAI NSCBI Airport Apprentice Online Form 2026,,,,,,Karnataka,Karnataka,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/aai-nscbi-airport-apprentice-recruitment-2026-apply-online-for-38-posts-3060594,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
3a1bc51052a4,RTMNU Assistant Professor Online Form 2026,,,RTMNU Assistant Professor Online Form 2026,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/rtmnu-assistant-professor-recruitment-2026-apply-online-for-139-posts-3060569,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
15418f55adbb,ISRO MCF Hassan GAT & TAT Online Form 2026,,,ISRO MCF Hassan GAT & TAT Online Form 2026,,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/isro-mcf-hassan-gat-and-tat-recruitment-2026-apply-online-for-45-graduate-and-technician-apprentice-trainee-posts-3060403,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
892f628e359d,CGSSB 2292 Assistant Teacher Online Form 2026,,,CGSSB 2292 Assistant Teacher Online Form 2026,,,,,2292,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/cgssb-assistant-teacher-recruitment-2026-lsat26-exam-dates-application-fee-and-instructions-3060269,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
c2fe2ab2a276,"SPMCIL Assistant Manager, Deputy Manager Online Form 2026",,,"SPMCIL Assistant Manager, Deputy Manager Online Form 2026",,,,,,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/spmcil-assistant-manager-deputy-manager-recruitment-2026-3060221,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-29T09:30:19,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert,karnataka",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
bbe03c6778a5,UPSSSC FSL 208 Scientific Assistant & Lab Assistant Posts Online Form 2026,,,UPSSSC FSL 208 Scientific Assistant & Lab Assistant Posts On,,,,,208,Karnataka,Karnataka,Job,,,,,,,https://www.freejobalert.com/articles/upsssc-fsl-recruitment-2026-3060250,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:49,2026-07-30T09:22:13,,New
483f93c7ce9a,IBPS Clerk Online Form 2026 (Short Notice),,,IBPS Clerk Online Form 2026 (Short Notice),,,,,,,,Job,,,,,,,https://www.freejobalert.com/articles/ibps-clerk-recruitment-2026-apply-online-for-crp-csa-xvi-posts-3060464,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
7991746a5e3f,RRB 4098 JE Online Form 2026,,,RRB 4098 JE Online Form 2026,,,,,4098,,,Job,,,,,,,https://www.freejobalert.com/articles/rrb-je-recruitment-2026-apply-online-for-4098-junior-engineer-posts-3059556,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
eff7f53fab09,BDL 147 Apprentices Online Form 2026,,,BDL 147 Apprentices Online Form 2026,,,,,147,,,Apprenticeship,,,,,,,https://www.freejobalert.com/articles/bharat-dynamics-limited-bdl-apprentices-2026-3060127,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
c4bdbbea0bed,South Indian Bank PO Online Form 2026,,,South Indian Bank PO Online Form 2026,,,,,,,,Job,,,,,,,https://www.freejobalert.com/articles/south-indian-bank-po-recruitment-2026-3059848,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-29T17:55:53,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
5900edb7c346,ICSI Executive Assistant Online Form 2026,,,ICSI Executive Assistant Online Form 2026,,,,,,,,Job,,,,,,,https://www.freejobalert.com/articles/icsi-executive-assistant-recruitment-2026-notification-apply-online-3059702,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
49c882d1011f,Indian Army NCC Special Entry 125 Course (Women) Online Form 2026,,,Indian Army NCC Special Entry 125 Course (Women) Online Form,,,,,125,,,Job,,,,,,,https://www.freejobalert.com/articles/indian-army-ncc-special-entry-125-course-women-2027-3059623,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:12,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
c74c5203780d,APCOB 338 Staff Assistant and AM Online form 2026,,,APCOB 338 Staff Assistant and AM Online form 2026,,,,,338,,,Job,,,,,,,https://www.freejobalert.com/articles/apcob-staff-assistant-and-am-recruitment-2026-3060189,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
d8be582c011c,Andaman and Nicobar Administration 714 CHSL Online Form 2026,,,Andaman and Nicobar Administration 714 CHSL Online Form 2026,,,,,714,,,Exam,,,,,,,https://www.freejobalert.com/articles/andaman-and-nicobar-administration-chsl-recruitment-2026-apply-online-for-716-depot-clerk-storekeeper-and-more-posts-3052911,,,Not Applied,Unverified,aggregator:freejobalert.com,2026-07-30T09:22:13,0.3,Low,Found via aggregator - needs official confirmation,"aggregator,freejobalert",2026-07-28T20:26:50,2026-07-30T09:22:13,,New
